publish_date,media_name,title,url,date,year,month,year_month,week,title_clean
2025-11-20,benzinga.com,Sustainability Magazine Unveils Special Report: Decarbonising the Built Environment Through Technology and Energy Innovation,https://www.benzinga.com/pressreleases/25/11/n48983769/sustainability-magazine-unveils-special-report-decarbonising-the-built-environment-through-technol?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,Sustainability Magazine Unveils Special Report: Decarbonising the Built Environment Through Technology and Energy Innovation
2025-11-20,inquirer.com,EXCLUSIVE-Europe plans service to gauge climate change role in extreme weather,https://www.inquirer.com/wires/reuters/america-wire/exclusive-europe-plans-service-gauge-climate-change-role-extreme-weather-20251120.html,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,EXCLUSIVE-Europe plans service to gauge climate change role in extreme weather
2025-11-20,upi.com,Turkey to host COP31 climate summit in 2026,https://www.upi.com/Top_News/World-News/2025/11/20/climate-change-meeting-host/1551763651956/,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,Turkey to host COP31 climate summit in 2026
2025-11-20,reuters.com,Exclusive: Europe plans service to gauge climate change role in extreme weather,https://www.reuters.com/sustainability/cop/europe-plans-service-gauge-climate-change-role-extreme-weather-2025-11-20/,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,Exclusive: Europe plans service to gauge climate change role in extreme weather
2025-11-20,theguardian.com,The two extraordinary young activists making me feel optimistic at Cop30,https://www.theguardian.com/environment/2025/nov/20/down-to-earth-cop30-belem-hope-optimism,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,The two extraordinary young activists making me feel optimistic at Cop30
2025-11-20,reuters.com,U.N chief pushes COP30 for deal on roadmap away from fossil fuels,https://www.reuters.com/sustainability/cop/un-chief-pushes-cop30-deal-roadmap-away-fossil-fuels-2025-11-20/,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,U.N chief pushes COP30 for deal on roadmap away from fossil fuels
2025-11-20,theguardian.com,"Cop30 live: current climate pathway ‘a death sentence for many’, says UN secretary-general",https://www.theguardian.com/environment/live/2025/nov/20/cop30-live-news-updates-belem-brazil-president-lula,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,"Cop30 live: current climate pathway ‘a death sentence for many’, says UN secretary-general"
2025-11-20,inquirer.com,UPDATE 1-U.N chief pushes COP30 for deal on roadmap away from fossil fuels,https://www.inquirer.com/wires/reuters/america-wire/update-1-un-chief-pushes-cop30-deal-roadmap-away-fossil-fuels-20251120.html,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,UPDATE 1-U.N chief pushes COP30 for deal on roadmap away from fossil fuels
2025-11-20,breitbart.com,Australia Concedes Defeat to Turkey: Gives up on Hosting 2026 COP31 Climate Doomer Summit,https://www.breitbart.com/europe/2025/11/20/australia-concedes-defeat-to-turkey-gives-up-on-hosting-2026-cop31-climate-doomer-summit/,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,Australia Concedes Defeat to Turkey: Gives up on Hosting 2026 COP31 Climate Doomer Summit
2025-11-20,forbes.com,Curacao’s Microgrid Shows How Small Island Nations Can Decarbonize,https://www.forbes.com/sites/kensilverstein/2025/11/20/curacaos-microgrid-shows-how-small-island-nations-can-decarbonize/,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,Curacao’s Microgrid Shows How Small Island Nations Can Decarbonize
2025-11-20,forbes.com,Why Investors Should Pay Attention To Soil At COP30,https://www.forbes.com/sites/feliciajackson/2025/11/20/why-investors-should-pay-attention-to-soil-at-cop30/,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,Why Investors Should Pay Attention To Soil At COP30
2025-11-20,forbes.com,The COP Chaos: Rethinking the Ideal COP Systems,https://www.forbes.com/sites/vaishalinigamsinha/2025/11/20/the-cop-chaos-rethinking-the-ideal-cop-systems/,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,The COP Chaos: Rethinking the Ideal COP Systems
2025-11-20,forbes.com,Geopolitics Slows The Shipping Industry’s Transition To Net Zero,https://www.forbes.com/sites/heatherfarmbrough/2025/11/20/geopolitics-slows-the-shipping-industrys-transition-to-net-zero/,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,Geopolitics Slows The Shipping Industry’s Transition To Net Zero
2025-11-20,inquirer.com,UN head says welcomes calls to clarify transition away from fossil fuels,https://www.inquirer.com/wires/reuters/america-wire/cop30-un-head-says-welcomes-calls-clarify-transition-away-fossil-fuels-20251120.html,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,UN head says welcomes calls to clarify transition away from fossil fuels
2025-11-20,theconversation.com,"Farmers – long Trump backers – bear the costs of new tariffs, restricted immigration and slashed renewable energy subsidies",https://theconversation.com/farmers-long-trump-backers-bear-the-costs-of-new-tariffs-restricted-immigration-and-slashed-renewable-energy-subsidies-269221,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,"Farmers – long Trump backers – bear the costs of new tariffs, restricted immigration and slashed renewable energy subsidies"
2025-11-20,reuters.com,"Sustainable Switch: Indonesian landslides, Storm Claudia and COP30",https://www.reuters.com/sustainability/sustainable-switch-indonesian-landslides-storm-claudia-cop30-2025-11-20/,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,"Sustainable Switch: Indonesian landslides, Storm Claudia and COP30"
2025-11-20,benzinga.com,"GHD awarded contract for Humber Treatment Plant – North Plant upgrades supporting the City of Toronto's goals to modernize infrastructure, reduce greenhouse gas emissions and enhance plant efficiency",https://www.benzinga.com/pressreleases/25/11/g48972865/ghd-awarded-contract-for-humber-treatment-plant-north-plant-upgrades-supporting-the-city-of-toront?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,"GHD awarded contract for Humber Treatment Plant – North Plant upgrades supporting the City of Toronto's goals to modernize infrastructure, reduce greenhouse gas emissions and enhance plant efficiency"
2025-11-20,theconversation.com,Australia has dropped its bid to host the COP31 climate talks. Here’s what happened – and what’s next,https://theconversation.com/australia-has-dropped-its-bid-to-host-the-cop31-climate-talks-heres-what-happened-and-whats-next-270257,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,Australia has dropped its bid to host the COP31 climate talks. Here’s what happened – and what’s next
2025-11-20,theconversation.com,"Turkey will host COP31, Australia will play a role. So where does that leave the Pacific?",https://theconversation.com/turkey-will-host-cop31-australia-will-play-a-role-so-where-does-that-leave-the-pacific-270280,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,"Turkey will host COP31, Australia will play a role. So where does that leave the Pacific?"
2025-11-20,inquirer.com,RPT-ROI-Investors risk being hoodwinked by grim energy transition vibes: Bousso,https://www.inquirer.com/wires/reuters/america-wire/rpt-roi-investors-risk-being-hoodwinked-by-grim-energy-transition-vibes-bousso-20251120.html,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,RPT-ROI-Investors risk being hoodwinked by grim energy transition vibes: Bousso
2025-11-19,cnn.com,Hit play captures vital moment in climate change history,https://www.cnn.com/2025/11/19/climate/video/kyoto-show-bill-weir-digvid,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,Hit play captures vital moment in climate change history
2025-11-19,bloomberg.com,How Trump EPA's Rewrite of US Water Definitions Would Affect Climate Change,https://www.bloomberg.com/news/articles/2025-11-19/how-trump-epa-s-rewrite-of-us-water-definitions-would-affect-climate-change,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,How Trump EPA's Rewrite of US Water Definitions Would Affect Climate Change
2025-11-19,bloomberg.com,Brazil Officials Are Divided Over Fossil Fuel Plan at COP30,https://www.bloomberg.com/news/articles/2025-11-19/brazilian-officials-are-divided-over-fossil-fuel-plan-at-cop30,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,Brazil Officials Are Divided Over Fossil Fuel Plan at COP30
2025-11-20,bloomberg.com,Al Gore Says Fossil Fuel Companies Are Destabilizing Democracy and the Environment,https://www.bloomberg.com/news/articles/2025-11-20/al-gore-says-fossil-fuel-companies-are-destabilizing-democracy-and-the-environment,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,Al Gore Says Fossil Fuel Companies Are Destabilizing Democracy and the Environment
2025-11-19,therealnews.com,"At COP30, humanity must choose: Fossil fuel industry profits or a livable planet?",https://therealnews.com/cop30-fossil-fuel-industry-profits-or-livable-planet,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,"At COP30, humanity must choose: Fossil fuel industry profits or a livable planet?"
2025-11-20,reuters.com,Investors risk being hoodwinked by grim energy transition vibes,https://www.reuters.com/markets/europe/investors-risk-being-hoodwinked-by-grim-energy-transition-vibes-bousso-2025-11-20/,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,Investors risk being hoodwinked by grim energy transition vibes
2025-11-20,inquirer.com,ROI-Investors risk being hoodwinked by grim energy transition vibes: Bousso,https://www.inquirer.com/wires/reuters/america-wire/roi-investors-risk-being-hoodwinked-by-grim-energy-transition-vibes-bousso-20251120.html,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,ROI-Investors risk being hoodwinked by grim energy transition vibes: Bousso
2025-11-20,benzinga.com,"Tuya Smart Attends COP30 and the Official Launch of the United Nations Solutions Hub, Leveraging AI Capabilities for Global Sustainability",https://www.benzinga.com/pressreleases/25/11/n48967883/tuya-smart-attends-cop30-and-the-official-launch-of-the-united-nations-solutions-hub-leveraging-ai?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,"Tuya Smart Attends COP30 and the Official Launch of the United Nations Solutions Hub, Leveraging AI Capabilities for Global Sustainability"
2025-11-20,theconversation.com,Australia cedes COP31 but negotiates role for Chris Bowen and Pacific countries,https://theconversation.com/australia-cedes-cop31-but-negotiates-role-for-chris-bowen-and-pacific-countries-270274,2025-11-20,2025,11,2025-11,2025-11-17/2025-11-23,Australia cedes COP31 but negotiates role for Chris Bowen and Pacific countries
2025-11-19,oregonlive.com,Latest Kotek climate order aims to speed up Oregon’s clean energy transition,https://www.oregonlive.com/environment/2025/11/latest-kote-climate-order-aims-to-speed-up-oregons-clean-energy-transition.html,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,Latest Kotek climate order aims to speed up Oregon’s clean energy transition
2025-11-19,inquirer.com,Australia PM says Turkey to host COP31 climate summit,https://www.inquirer.com/wires/reuters/america-wire/australia-pm-says-turkey-host-cop31-climate-summit-20251119.html,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,Australia PM says Turkey to host COP31 climate summit
2025-11-19,inquirer.com,"UPDATE 3-Turkey set to host COP31 climate summit, Australia to lead government talks",https://www.inquirer.com/wires/reuters/america-wire/update-2-turkey-set-host-cop31-climate-summit-australia-lead-government-talks-20251119.html,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,"UPDATE 3-Turkey set to host COP31 climate summit, Australia to lead government talks"
2025-11-19,reuters.com,Australia PM says Turkey to host COP31 climate summit,https://www.reuters.com/sustainability/cop/australia-pm-says-turkey-host-cop31-climate-summit-2025-11-19/,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,Australia PM says Turkey to host COP31 climate summit
2025-11-19,benzinga.com,"UN Global Compact Brought Business, Finance and Policy Together at COP30",https://www.benzinga.com/pressreleases/25/11/n48964408/un-global-compact-brought-business-finance-and-policy-together-at-cop30?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,"UN Global Compact Brought Business, Finance and Policy Together at COP30"
2025-11-19,reuters.com,"Turkey set to host COP31 climate summit, Australia to lead government talks",https://www.reuters.com/sustainability/cop/turkey-set-host-cop31-climate-summit-deal-with-australia-takes-shape-2025-11-19/,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,"Turkey set to host COP31 climate summit, Australia to lead government talks"
2025-11-19,inquirer.com,UPDATE 1-Turkey set to host COP31 climate summit as deal with Australia takes shape,https://www.inquirer.com/wires/reuters/america-wire/update-1-turkey-set-host-cop31-climate-summit-deal-with-australia-takes-shape-20251119.html,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,UPDATE 1-Turkey set to host COP31 climate summit as deal with Australia takes shape
2025-11-19,abcnews.go.com,Guterres and Lula to push negotiators at COP30 as deadline looms,https://abcnews.go.com/Business/wireStory/guterres-lula-push-negotiators-cop30-deadline-looms-127667789,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,Guterres and Lula to push negotiators at COP30 as deadline looms
2025-11-19,latimes.com,"While COP30 copes, David Lang and the Master Chorale look beyond the environment",https://www.latimes.com/entertainment-arts/story/2025-11-19/master-chorale-premieres-david-langs-before-after-nature,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,"While COP30 copes, David Lang and the Master Chorale look beyond the environment"
2025-11-18,mongabay.com,Brazil releases draft text and letter to accelerate COP30 climate negotiations,https://news.mongabay.com/short-article/2025/11/brazil-releases-draft-text-and-letter-to-accelerate-cop30-climate-negotiations/,2025-11-18,2025,11,2025-11,2025-11-17/2025-11-23,Brazil releases draft text and letter to accelerate COP30 climate negotiations
2025-11-19,time.com,How To Boost Renewable Energy in the Developing World,https://time.com/7335073/renewable-energy-developing-world-cop30/,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,How To Boost Renewable Energy in the Developing World
2025-11-19,newsday.com,Guterres and Lula push negotiators at COP30 as deadline looms,https://www.newsday.com/business/climate-change-cop30-united-nations-belem-brazil-u51059,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,Guterres and Lula push negotiators at COP30 as deadline looms
2025-11-19,newsday.com,Belgian farmer sues French energy giant for damage caused by climate change,https://www.newsday.com/business/belgium-total-farmer-climate-change-court-r65218,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,Belgian farmer sues French energy giant for damage caused by climate change
2025-11-19,theconversation.com,COP30: Africa needs funding to adapt to the climate crisis – what negotiators need to do to secure it,https://theconversation.com/cop30-africa-needs-funding-to-adapt-to-the-climate-crisis-what-negotiators-need-to-do-to-secure-it-269516,2025-11-19,2025,11,2025-11,2025-11-17/2025-11-23,COP30: Africa needs funding to adapt to the climate crisis – what negotiators need to do to secure it
